rir_name,T60_125Hz,T60_250Hz,T60_500Hz,T60_1000Hz,T60_2000Hz,T60_4000Hz,T60_8000Hz,Source_Pos,Receiver_Pos,mesh_name
b5a9d6e9-11f5-45d1-a45f-a02b59823001/L1_R0037.wav,0.27,0.25,0.33,0.42,0.44,0.46,0.44,[ 3.0357  1.9    -0.3517],[4.0357 0.9    3.6483],b5a9d6e9-11f5-45d1-a45f-a02b59823001/house.obj
b5a9d6e9-11f5-45d1-a45f-a02b59823001/L2_R0006.wav,0.34,0.31,0.32,0.42,0.43,0.46,0.44,[4.0357 0.9    1.6483],[ 2.0357  0.9    -0.3517],b5a9d6e9-11f5-45d1-a45f-a02b59823001/house.obj
b5a9d6e9-11f5-45d1-a45f-a02b59823001/L3_R0003.wav,0.2,0.23,0.31,0.33,0.37,0.38,0.37,[ 2.0357  1.9    -0.3517],[ 3.0357  1.9    -1.3517],b5a9d6e9-11f5-45d1-a45f-a02b59823001/house.obj
b5a9d6e9-11f5-45d1-a45f-a02b59823001/L3_R0009.wav,0.39,0.41,0.45,0.47,0.47,0.5,0.46,[ 2.0357  1.9    -0.3517],[-1.9643  1.9    -0.3517],b5a9d6e9-11f5-45d1-a45f-a02b59823001/house.obj
b5a9d6e9-11f5-45d1-a45f-a02b59823001/L3_R0026.wav,0.27,0.3,0.31,0.43,0.45,0.46,0.44,[ 2.0357  1.9    -0.3517],[1.0357 0.9    2.6483],b5a9d6e9-11f5-45d1-a45f-a02b59823001/house.obj
b5a9d6e9-11f5-45d1-a45f-a02b59823001/L3_R0029.wav,0.31,0.33,0.34,0.44,0.45,0.48,0.45,[ 2.0357  1.9    -0.3517],[4.0357 0.9    2.6483],b5a9d6e9-11f5-45d1-a45f-a02b59823001/house.obj
b5a9d6e9-11f5-45d1-a45f-a02b59823001/L4_R0014.wav,0.26,0.28,0.28,0.41,0.43,0.45,0.43,[ 2.0357  0.9    -1.3517],[1.0357 0.9    1.6483],b5a9d6e9-11f5-45d1-a45f-a02b59823001/house.obj
b5a9d6e9-11f5-45d1-a45f-a02b59823001/L4_R0029.wav,0.3,0.32,0.33,0.42,0.43,0.46,0.43,[ 2.0357  0.9    -1.3517],[4.0357 0.9    2.6483],b5a9d6e9-11f5-45d1-a45f-a02b59823001/house.obj
b5a9d6e9-11f5-45d1-a45f-a02b59823001/L4_R0033.wav,0.24,0.3,0.32,0.41,0.44,0.45,0.44,[ 2.0357  0.9    -1.3517],[1.0357 1.9    2.6483],b5a9d6e9-11f5-45d1-a45f-a02b59823001/house.obj
861d8253-3f0d-4a5a-9103-da83597d54f1/L1_R0002.wav,1.32,1.02,0.85,0.89,0.51,0.46,0.44,[ 1.3497  1.9    -1.7118],[ 5.3497  1.9    -1.7118],861d8253-3f0d-4a5a-9103-da83597d54f1/house.obj
861d8253-3f0d-4a5a-9103-da83597d54f1/L1_R0007.wav,1.37,0.97,0.9,0.81,0.51,0.46,0.43,[ 1.3497  1.9    -1.7118],[2.3497 1.9    0.2882],861d8253-3f0d-4a5a-9103-da83597d54f1/house.obj
861d8253-3f0d-4a5a-9103-da83597d54f1/L1_R0011.wav,1.29,1.05,0.9,0.87,0.56,0.45,0.43,[ 1.3497  1.9    -1.7118],[0.3497 0.9    2.2882],861d8253-3f0d-4a5a-9103-da83597d54f1/house.obj
861d8253-3f0d-4a5a-9103-da83597d54f1/L2_R0001.wav,1.19,0.94,0.87,0.8,0.5,0.46,0.44,[3.3497 1.9    0.2882],[ 2.3497  1.9    -1.7118],861d8253-3f0d-4a5a-9103-da83597d54f1/house.obj
861d8253-3f0d-4a5a-9103-da83597d54f1/L2_R0004.wav,1.23,0.95,0.86,0.77,0.51,0.45,0.42,[3.3497 1.9    0.2882],[ 2.3497  1.9    -0.7118],861d8253-3f0d-4a5a-9103-da83597d54f1/house.obj
861d8253-3f0d-4a5a-9103-da83597d54f1/L2_R0012.wav,1.18,0.93,0.89,0.87,0.51,0.44,0.44,[3.3497 1.9    0.2882],[-0.6503  1.9     2.2882],861d8253-3f0d-4a5a-9103-da83597d54f1/house.obj
861d8253-3f0d-4a5a-9103-da83597d54f1/L3_R0002.wav,1.08,1.01,0.89,0.85,0.53,0.45,0.43,[-0.6503  0.9     2.2882],[ 5.3497  1.9    -1.7118],861d8253-3f0d-4a5a-9103-da83597d54f1/house.obj
861d8253-3f0d-4a5a-9103-da83597d54f1/L3_R0012.wav,0.78,0.72,0.72,0.88,0.44,0.39,0.38,[-0.6503  0.9     2.2882],[-0.6503  1.9     2.2882],861d8253-3f0d-4a5a-9103-da83597d54f1/house.obj
861d8253-3f0d-4a5a-9103-da83597d54f1/L4_R0007.wav,1.2,0.92,0.89,0.84,0.51,0.45,0.42,[ 5.3497  1.9    -2.7118],[2.3497 1.9    0.2882],861d8253-3f0d-4a5a-9103-da83597d54f1/house.obj
861d8253-3f0d-4a5a-9103-da83597d54f1/L5_R0004.wav,1.25,1.05,0.89,0.89,0.53,0.48,0.45,[-1.6503  0.9     2.2882],[ 2.3497  1.9    -0.7118],861d8253-3f0d-4a5a-9103-da83597d54f1/house.obj
0405ce07-e6d8-480e-8e3e-a699b9474b15/L1_R0034.wav,0.62,0.66,0.61,0.84,0.8,0.78,0.71,[-0.1312  0.9     1.1151],[-4.1312  1.9    -0.8849],0405ce07-e6d8-480e-8e3e-a699b9474b15/house.obj
0405ce07-e6d8-480e-8e3e-a699b9474b15/L1_R0063.wav,0.6,0.64,0.76,0.82,0.84,0.8,0.72,[-0.1312  0.9     1.1151],[-1.1312  0.9     1.1151],0405ce07-e6d8-480e-8e3e-a699b9474b15/house.obj
0405ce07-e6d8-480e-8e3e-a699b9474b15/L1_R0108.wav,0.65,0.69,0.8,0.87,0.8,0.76,0.69,[-0.1312  0.9     1.1151],[-3.1312  1.9     4.1151],0405ce07-e6d8-480e-8e3e-a699b9474b15/house.obj
0405ce07-e6d8-480e-8e3e-a699b9474b15/L2_R0008.wav,0.63,0.6,0.57,0.79,0.74,0.71,0.63,[2.8688 0.9    0.1151],[ 3.8688  0.9    -3.8849],0405ce07-e6d8-480e-8e3e-a699b9474b15/house.obj
0405ce07-e6d8-480e-8e3e-a699b9474b15/L3_R0116.wav,0.56,0.66,0.76,0.88,0.82,0.78,0.71,[-3.1312  1.9     2.1151],[-1.1312  0.9     5.1151],0405ce07-e6d8-480e-8e3e-a699b9474b15/house.obj
0405ce07-e6d8-480e-8e3e-a699b9474b15/L4_R0031.wav,0.62,0.64,0.63,0.86,0.82,0.79,0.69,[2.8688 0.9    1.1151],[ 0.8688  0.9    -0.8849],0405ce07-e6d8-480e-8e3e-a699b9474b15/house.obj
0405ce07-e6d8-480e-8e3e-a699b9474b15/L4_R0081.wav,0.63,0.7,0.67,0.89,0.83,0.8,0.72,[2.8688 0.9    1.1151],[-1.1312  1.9     2.1151],0405ce07-e6d8-480e-8e3e-a699b9474b15/house.obj
0405ce07-e6d8-480e-8e3e-a699b9474b15/L4_R0084.wav,0.56,0.46,0.46,0.61,0.59,0.55,0.5,[2.8688 0.9    1.1151],[3.8688 1.9    2.1151],0405ce07-e6d8-480e-8e3e-a699b9474b15/house.obj
0405ce07-e6d8-480e-8e3e-a699b9474b15/L4_R0105.wav,0.53,0.5,0.47,0.59,0.58,0.55,0.5,[2.8688 0.9    1.1151],[2.8688 0.9    4.1151],0405ce07-e6d8-480e-8e3e-a699b9474b15/house.obj
0405ce07-e6d8-480e-8e3e-a699b9474b15/L4_R0115.wav,0.51,0.52,0.47,0.59,0.58,0.55,0.49,[2.8688 0.9    1.1151],[4.8688 1.9    4.1151],0405ce07-e6d8-480e-8e3e-a699b9474b15/house.obj
35667e9d-d406-4e6d-9569-b626b176cd36/L1_R0004.wav,0.85,1.19,1.58,1.68,0.83,0.69,0.62,[ 0.4674  1.9    -3.2945],[-0.5326  0.9    -0.2945],35667e9d-d406-4e6d-9569-b626b176cd36/house.obj
35667e9d-d406-4e6d-9569-b626b176cd36/L2_R0002.wav,0.56,1.02,1.18,1.31,0.58,0.51,0.45,[-1.5326  1.9    -1.2945],[ 0.4674  1.9    -2.2945],35667e9d-d406-4e6d-9569-b626b176cd36/house.obj
35667e9d-d406-4e6d-9569-b626b176cd36/L2_R0003.wav,0.41,0.84,1.29,1.26,0.58,0.51,0.45,[-1.5326  1.9    -1.2945],[-0.5326  1.9    -1.2945],35667e9d-d406-4e6d-9569-b626b176cd36/house.obj
35667e9d-d406-4e6d-9569-b626b176cd36/L3_R0002.wav,0.54,0.76,1.04,1.03,0.55,0.48,0.42,[ 0.4674  1.9    -4.2945],[ 0.4674  1.9    -2.2945],35667e9d-d406-4e6d-9569-b626b176cd36/house.obj
35667e9d-d406-4e6d-9569-b626b176cd36/L3_R0004.wav,0.78,1.16,1.56,1.73,0.82,0.69,0.61,[ 0.4674  1.9    -4.2945],[-0.5326  0.9    -0.2945],35667e9d-d406-4e6d-9569-b626b176cd36/house.obj
35667e9d-d406-4e6d-9569-b626b176cd36/L4_R0001.wav,0.52,0.68,0.97,1.04,0.55,0.48,0.42,[-0.5326  1.9    -3.2945],[-0.5326  1.9    -2.2945],35667e9d-d406-4e6d-9569-b626b176cd36/house.obj
35667e9d-d406-4e6d-9569-b626b176cd36/L4_R0004.wav,0.8,1.14,1.53,1.63,0.78,0.68,0.6,[-0.5326  1.9    -3.2945],[-0.5326  0.9    -0.2945],35667e9d-d406-4e6d-9569-b626b176cd36/house.obj
35667e9d-d406-4e6d-9569-b626b176cd36/L5_R0001.wav,0.69,1.22,1.55,1.69,0.85,0.71,0.63,[-0.5326  1.9    -0.2945],[-0.5326  1.9    -2.2945],35667e9d-d406-4e6d-9569-b626b176cd36/house.obj
35667e9d-d406-4e6d-9569-b626b176cd36/L5_R0003.wav,0.67,1.07,1.46,1.59,0.81,0.69,0.61,[-0.5326  1.9    -0.2945],[-0.5326  1.9    -1.2945],35667e9d-d406-4e6d-9569-b626b176cd36/house.obj
35667e9d-d406-4e6d-9569-b626b176cd36/L5_R0004.wav,0.85,1.15,1.57,1.75,0.86,0.72,0.63,[-0.5326  1.9    -0.2945],[-0.5326  0.9    -0.2945],35667e9d-d406-4e6d-9569-b626b176cd36/house.obj
717acc1d-2b59-4dfb-9d9f-6863b548a1ec/L1_R0018.wav,0.49,0.43,0.38,0.33,0.33,0.3,0.29,[5.928 1.9   2.134],[1.928 1.9   1.134],717acc1d-2b59-4dfb-9d9f-6863b548a1ec/house.obj
717acc1d-2b59-4dfb-9d9f-6863b548a1ec/L2_R0001.wav,0.71,0.54,0.53,0.35,0.36,0.34,0.32,[-1.072  1.9   -1.866],[-1.072  0.9   -2.866],717acc1d-2b59-4dfb-9d9f-6863b548a1ec/house.obj
717acc1d-2b59-4dfb-9d9f-6863b548a1ec/L2_R0002.wav,0.63,0.54,0.49,0.36,0.36,0.33,0.32,[-1.072  1.9   -1.866],[-0.072  0.9   -2.866],717acc1d-2b59-4dfb-9d9f-6863b548a1ec/house.obj
717acc1d-2b59-4dfb-9d9f-6863b548a1ec/L2_R0004.wav,0.63,0.59,0.65,0.37,0.36,0.34,0.33,[-1.072  1.9   -1.866],[-2.072  1.9   -2.866],717acc1d-2b59-4dfb-9d9f-6863b548a1ec/house.obj
717acc1d-2b59-4dfb-9d9f-6863b548a1ec/L2_R0014.wav,0.73,0.57,0.67,0.38,0.36,0.34,0.33,[-1.072  1.9   -1.866],[-3.072  1.9   -0.866],717acc1d-2b59-4dfb-9d9f-6863b548a1ec/house.obj
717acc1d-2b59-4dfb-9d9f-6863b548a1ec/L2_R0016.wav,0.76,0.57,0.63,0.36,0.36,0.34,0.33,[-1.072  1.9   -1.866],[-0.072  1.9   -0.866],717acc1d-2b59-4dfb-9d9f-6863b548a1ec/house.obj
717acc1d-2b59-4dfb-9d9f-6863b548a1ec/L3_R0007.wav,0.57,0.62,0.6,0.36,0.36,0.34,0.33,[-1.072  1.9   -2.866],[-0.072  0.9   -1.866],717acc1d-2b59-4dfb-9d9f-6863b548a1ec/house.obj
717acc1d-2b59-4dfb-9d9f-6863b548a1ec/L3_R0010.wav,0.71,0.63,0.63,0.37,0.37,0.34,0.33,[-1.072  1.9   -2.866],[-0.072  1.9   -1.866],717acc1d-2b59-4dfb-9d9f-6863b548a1ec/house.obj
717acc1d-2b59-4dfb-9d9f-6863b548a1ec/L3_R0016.wav,0.61,0.54,0.69,0.37,0.36,0.34,0.33,[-1.072  1.9   -2.866],[-0.072  1.9   -0.866],717acc1d-2b59-4dfb-9d9f-6863b548a1ec/house.obj
717acc1d-2b59-4dfb-9d9f-6863b548a1ec/L4_R0007.wav,0.63,0.51,0.53,0.37,0.36,0.34,0.33,[-2.072  1.9   -0.866],[-0.072  0.9   -1.866],717acc1d-2b59-4dfb-9d9f-6863b548a1ec/house.obj
99b86feb-981a-4bdd-9ec9-3108afc9b3d3/L1_R0033.wav,0.4,0.38,0.39,0.47,0.42,0.4,0.39,[-2.9184  1.9     2.5767],[ 4.0816  1.9    -2.4233],99b86feb-981a-4bdd-9ec9-3108afc9b3d3/house.obj
99b86feb-981a-4bdd-9ec9-3108afc9b3d3/L1_R0040.wav,0.4,0.37,0.34,0.32,0.32,0.3,0.29,[-2.9184  1.9     2.5767],[-0.9184  1.9    -1.4233],99b86feb-981a-4bdd-9ec9-3108afc9b3d3/house.obj
99b86feb-981a-4bdd-9ec9-3108afc9b3d3/L1_R0080.wav,0.35,0.33,0.29,0.29,0.3,0.28,0.27,[-2.9184  1.9     2.5767],[-4.9184  0.9     1.5767],99b86feb-981a-4bdd-9ec9-3108afc9b3d3/house.obj
99b86feb-981a-4bdd-9ec9-3108afc9b3d3/L2_R0031.wav,0.41,0.4,0.32,0.35,0.35,0.31,0.3,[-2.9184  1.9     1.5767],[-2.9184  1.9    -2.4233],99b86feb-981a-4bdd-9ec9-3108afc9b3d3/house.obj
99b86feb-981a-4bdd-9ec9-3108afc9b3d3/L3_R0021.wav,0.44,0.41,0.35,0.4,0.38,0.34,0.33,[ 0.0816  1.9    -1.4233],[-2.9184  1.9    -3.4233],99b86feb-981a-4bdd-9ec9-3108afc9b3d3/house.obj
99b86feb-981a-4bdd-9ec9-3108afc9b3d3/L3_R0049.wav,0.51,0.42,0.55,0.54,0.48,0.46,0.45,[ 0.0816  1.9    -1.4233],[ 7.0816  0.9    -0.4233],99b86feb-981a-4bdd-9ec9-3108afc9b3d3/house.obj
99b86feb-981a-4bdd-9ec9-3108afc9b3d3/L3_R0075.wav,0.41,0.41,0.43,0.49,0.43,0.43,0.42,[ 0.0816  1.9    -1.4233],[1.0816 1.9    0.5767],99b86feb-981a-4bdd-9ec9-3108afc9b3d3/house.obj
99b86feb-981a-4bdd-9ec9-3108afc9b3d3/L4_R0048.wav,0.46,0.42,0.41,0.48,0.45,0.46,0.43,[5.0816 1.9    0.5767],[ 6.0816  0.9    -0.4233],99b86feb-981a-4bdd-9ec9-3108afc9b3d3/house.obj
99b86feb-981a-4bdd-9ec9-3108afc9b3d3/L4_R0095.wav,0.45,0.51,0.49,0.56,0.53,0.54,0.51,[5.0816 1.9    0.5767],[1.0816 1.9    1.5767],99b86feb-981a-4bdd-9ec9-3108afc9b3d3/house.obj
99b86feb-981a-4bdd-9ec9-3108afc9b3d3/L4_R0101.wav,0.52,0.45,0.48,0.57,0.54,0.55,0.52,[5.0816 1.9    0.5767],[3.0816 0.9    2.5767],99b86feb-981a-4bdd-9ec9-3108afc9b3d3/house.obj
f471112d-bd84-4827-9ef8-a3604947b5fa/L2_R0022.wav,0.83,0.75,0.69,0.73,0.45,0.45,0.45,[ 1.3988  1.9373 -0.0458],[-0.6012  1.9373 -4.0458],f471112d-bd84-4827-9ef8-a3604947b5fa/house.obj
f471112d-bd84-4827-9ef8-a3604947b5fa/L2_R0080.wav,0.73,0.86,0.83,0.88,0.48,0.45,0.45,[ 1.3988  1.9373 -0.0458],[1.3988 1.9373 1.9542],f471112d-bd84-4827-9ef8-a3604947b5fa/house.obj
f471112d-bd84-4827-9ef8-a3604947b5fa/L2_R0093.wav,0.63,0.86,0.78,0.82,0.43,0.35,0.33,[ 1.3988  1.9373 -0.0458],[-4.6012  1.9373  2.9542],f471112d-bd84-4827-9ef8-a3604947b5fa/house.obj
f471112d-bd84-4827-9ef8-a3604947b5fa/L3_R0034.wav,0.75,0.72,0.71,0.72,0.55,0.55,0.52,[1.3988 1.9373 3.9542],[ 0.3988  1.9373 -3.0458],f471112d-bd84-4827-9ef8-a3604947b5fa/house.obj
f471112d-bd84-4827-9ef8-a3604947b5fa/L3_R0041.wav,0.8,0.68,0.69,0.7,0.48,0.47,0.45,[1.3988 1.9373 3.9542],[-0.6012  1.9373 -2.0458],f471112d-bd84-4827-9ef8-a3604947b5fa/house.obj
f471112d-bd84-4827-9ef8-a3604947b5fa/L3_R0107.wav,0.81,0.75,0.65,0.68,0.44,0.44,0.42,[1.3988 1.9373 3.9542],[-0.6012  0.9373  3.9542],f471112d-bd84-4827-9ef8-a3604947b5fa/house.obj
f471112d-bd84-4827-9ef8-a3604947b5fa/L3_R0130.wav,0.75,0.65,0.67,0.69,0.5,0.5,0.5,[1.3988 1.9373 3.9542],[-2.6012  1.9373  4.9542],f471112d-bd84-4827-9ef8-a3604947b5fa/house.obj
f471112d-bd84-4827-9ef8-a3604947b5fa/L5_R0056.wav,0.79,0.69,0.65,0.66,0.68,1.07,1.09,[ 3.3988  1.9373 -3.0458],[-3.6012  0.9373  0.9542],f471112d-bd84-4827-9ef8-a3604947b5fa/house.obj
f471112d-bd84-4827-9ef8-a3604947b5fa/L5_R0072.wav,0.61,0.65,0.67,0.78,0.43,0.39,0.38,[ 3.3988  1.9373 -3.0458],[2.3988 0.9373 1.9542],f471112d-bd84-4827-9ef8-a3604947b5fa/house.obj
f471112d-bd84-4827-9ef8-a3604947b5fa/L5_R0086.wav,0.83,0.73,0.71,0.72,0.58,0.6,0.61,[ 3.3988  1.9373 -3.0458],[-2.6012  0.9373  2.9542],f471112d-bd84-4827-9ef8-a3604947b5fa/house.obj
c81f338a-0a3d-44ce-9f96-ec621c2c213d/L1_R0010.wav,0.85,0.79,0.81,0.85,0.8,0.63,0.5,[2.8896 0.9    3.3507],[-1.1104  1.9     0.3507],c81f338a-0a3d-44ce-9f96-ec621c2c213d/house.obj
c81f338a-0a3d-44ce-9f96-ec621c2c213d/L1_R0023.wav,0.74,0.87,0.67,0.78,0.74,0.58,0.44,[2.8896 0.9    3.3507],[0.8896 1.9    2.3507],c81f338a-0a3d-44ce-9f96-ec621c2c213d/house.obj
c81f338a-0a3d-44ce-9f96-ec621c2c213d/L2_R0005.wav,0.78,0.83,0.7,0.81,0.72,0.58,0.47,[0.8896 1.9    1.3507],[-1.1104  1.9    -0.6493],c81f338a-0a3d-44ce-9f96-ec621c2c213d/house.obj
c81f338a-0a3d-44ce-9f96-ec621c2c213d/L2_R0007.wav,0.7,0.81,0.71,0.77,0.71,0.57,0.46,[0.8896 1.9    1.3507],[ 0.8896  1.9    -0.6493],c81f338a-0a3d-44ce-9f96-ec621c2c213d/house.obj
c81f338a-0a3d-44ce-9f96-ec621c2c213d/L2_R0017.wav,0.89,0.88,0.74,0.88,0.81,0.62,0.49,[0.8896 1.9    1.3507],[2.8896 1.9    1.3507],c81f338a-0a3d-44ce-9f96-ec621c2c213d/house.obj
c81f338a-0a3d-44ce-9f96-ec621c2c213d/L2_R0021.wav,0.79,0.86,0.67,0.72,0.72,0.56,0.44,[0.8896 1.9    1.3507],[0.8896 0.9    2.3507],c81f338a-0a3d-44ce-9f96-ec621c2c213d/house.obj
c81f338a-0a3d-44ce-9f96-ec621c2c213d/L3_R0011.wav,0.84,0.88,0.78,0.89,0.82,0.66,0.56,[-1.1104  0.9     8.3507],[-0.1104  1.9     0.3507],c81f338a-0a3d-44ce-9f96-ec621c2c213d/house.obj
c81f338a-0a3d-44ce-9f96-ec621c2c213d/L4_R0006.wav,0.68,0.88,0.73,0.87,0.8,0.62,0.52,[3.8896 1.9    2.3507],[-0.1104  1.9    -0.6493],c81f338a-0a3d-44ce-9f96-ec621c2c213d/house.obj
c81f338a-0a3d-44ce-9f96-ec621c2c213d/L4_R0013.wav,0.74,0.72,0.56,0.64,0.6,0.45,0.35,[3.8896 1.9    2.3507],[1.8896 1.9    0.3507],c81f338a-0a3d-44ce-9f96-ec621c2c213d/house.obj
c81f338a-0a3d-44ce-9f96-ec621c2c213d/L4_R0027.wav,0.77,0.73,0.61,0.69,0.65,0.49,0.39,[3.8896 1.9    2.3507],[1.8896 0.9    3.3507],c81f338a-0a3d-44ce-9f96-ec621c2c213d/house.obj
e204b7e3-c59c-4368-a61a-d8035e7ea06c/L1_R0003.wav,0.61,0.59,0.56,0.62,0.57,0.53,0.49,[-3.3607  0.9995  1.6883],[-5.3607  0.9995 -3.3117],e204b7e3-c59c-4368-a61a-d8035e7ea06c/house.obj
e204b7e3-c59c-4368-a61a-d8035e7ea06c/L1_R0060.wav,0.41,0.33,0.31,0.42,0.42,0.38,0.36,[-3.3607  0.9995  1.6883],[-3.3607  1.9995  2.6883],e204b7e3-c59c-4368-a61a-d8035e7ea06c/house.obj
e204b7e3-c59c-4368-a61a-d8035e7ea06c/L2_R0001.wav,0.61,0.47,0.5,0.58,0.54,0.5,0.45,[-1.3607  0.9995  0.6883],[-7.3607  0.9995 -3.3117],e204b7e3-c59c-4368-a61a-d8035e7ea06c/house.obj
e204b7e3-c59c-4368-a61a-d8035e7ea06c/L2_R0035.wav,0.41,0.46,0.39,0.45,0.45,0.41,0.38,[-1.3607  0.9995  0.6883],[4.6393 1.9995 0.6883],e204b7e3-c59c-4368-a61a-d8035e7ea06c/house.obj
e204b7e3-c59c-4368-a61a-d8035e7ea06c/L3_R0061.wav,0.47,0.41,0.33,0.43,0.42,0.39,0.35,[0.6393 0.9995 0.6883],[3.6393 1.9995 2.6883],e204b7e3-c59c-4368-a61a-d8035e7ea06c/house.obj
e204b7e3-c59c-4368-a61a-d8035e7ea06c/L4_R0010.wav,0.52,0.52,0.37,0.49,0.46,0.43,0.39,[-6.3607  1.9995  1.6883],[ 1.6393  1.9995 -1.3117],e204b7e3-c59c-4368-a61a-d8035e7ea06c/house.obj
e204b7e3-c59c-4368-a61a-d8035e7ea06c/L4_R0038.wav,0.39,0.35,0.3,0.41,0.43,0.38,0.36,[-6.3607  1.9995  1.6883],[-6.3607  0.9995  1.6883],e204b7e3-c59c-4368-a61a-d8035e7ea06c/house.obj
e204b7e3-c59c-4368-a61a-d8035e7ea06c/L4_R0054.wav,0.52,0.41,0.35,0.53,0.49,0.48,0.45,[-6.3607  1.9995  1.6883],[3.6393 0.9995 2.6883],e204b7e3-c59c-4368-a61a-d8035e7ea06c/house.obj
e204b7e3-c59c-4368-a61a-d8035e7ea06c/L5_R0011.wav,0.48,0.52,0.38,0.47,0.46,0.43,0.4,[-2.3607  1.9995  1.6883],[ 1.6393  0.9995 -0.3117],e204b7e3-c59c-4368-a61a-d8035e7ea06c/house.obj
e204b7e3-c59c-4368-a61a-d8035e7ea06c/L5_R0059.wav,0.41,0.36,0.31,0.41,0.42,0.38,0.36,[-2.3607  1.9995  1.6883],[-4.3607  1.9995  2.6883],e204b7e3-c59c-4368-a61a-d8035e7ea06c/house.obj
878a346d-66ea-4807-8ee1-ce1bcc9080fa/L1_R0070.wav,0.47,0.66,0.61,0.86,0.82,0.74,0.66,[-3.0461  1.     -4.7784],[-4.0461  1.      1.2216],878a346d-66ea-4807-8ee1-ce1bcc9080fa/house.obj
878a346d-66ea-4807-8ee1-ce1bcc9080fa/L1_R0104.wav,0.53,0.61,0.65,0.85,0.78,0.63,0.52,[-3.0461  1.     -4.7784],[-3.0461  2.      5.2216],878a346d-66ea-4807-8ee1-ce1bcc9080fa/house.obj
878a346d-66ea-4807-8ee1-ce1bcc9080fa/L2_R0001.wav,0.57,0.67,0.71,0.84,0.75,0.59,0.5,[1.9539 1.     0.2216],[-3.0461  1.     -6.7784],878a346d-66ea-4807-8ee1-ce1bcc9080fa/house.obj
878a346d-66ea-4807-8ee1-ce1bcc9080fa/L2_R0032.wav,0.65,0.69,0.67,0.83,0.74,0.59,0.5,[1.9539 1.     0.2216],[-4.0461  2.     -2.7784],878a346d-66ea-4807-8ee1-ce1bcc9080fa/house.obj
878a346d-66ea-4807-8ee1-ce1bcc9080fa/L2_R0053.wav,0.64,0.69,0.69,0.81,0.73,0.58,0.49,[1.9539 1.     0.2216],[-4.0461  2.     -0.7784],878a346d-66ea-4807-8ee1-ce1bcc9080fa/house.obj
878a346d-66ea-4807-8ee1-ce1bcc9080fa/L3_R0038.wav,0.51,0.57,0.59,0.71,0.66,0.55,0.48,[-2.0461  2.     -2.7784],[-3.0461  1.     -1.7784],878a346d-66ea-4807-8ee1-ce1bcc9080fa/house.obj
878a346d-66ea-4807-8ee1-ce1bcc9080fa/L3_R0047.wav,0.61,0.66,0.67,0.86,0.77,0.6,0.51,[-2.0461  2.     -2.7784],[ 0.9539  2.     -1.7784],878a346d-66ea-4807-8ee1-ce1bcc9080fa/house.obj
878a346d-66ea-4807-8ee1-ce1bcc9080fa/L3_R0089.wav,0.57,0.59,0.6,0.81,0.76,0.65,0.55,[-2.0461  2.     -2.7784],[-2.0461  1.      3.2216],878a346d-66ea-4807-8ee1-ce1bcc9080fa/house.obj
878a346d-66ea-4807-8ee1-ce1bcc9080fa/L5_R0076.wav,0.57,0.72,0.7,0.9,0.84,0.73,0.65,[ 0.9539  1.     -3.7784],[-4.0461  1.      2.2216],878a346d-66ea-4807-8ee1-ce1bcc9080fa/house.obj
878a346d-66ea-4807-8ee1-ce1bcc9080fa/L5_R0104.wav,0.52,0.8,0.79,0.92,0.87,0.72,0.63,[ 0.9539  1.     -3.7784],[-3.0461  2.      5.2216],878a346d-66ea-4807-8ee1-ce1bcc9080fa/house.obj
6e356720-39a8-4843-874d-a71efc4fb1ff/L1_R0010.wav,0.34,0.41,0.44,0.55,0.27,0.24,0.23,[ 0.9     0.9    -2.1307],[ 2.9     1.9    -2.1307],6e356720-39a8-4843-874d-a71efc4fb1ff/house.obj
6e356720-39a8-4843-874d-a71efc4fb1ff/L1_R0013.wav,0.44,0.47,0.6,0.74,0.3,0.27,0.26,[ 0.9     0.9    -2.1307],[-1.1     1.9    -1.1307],6e356720-39a8-4843-874d-a71efc4fb1ff/house.obj
6e356720-39a8-4843-874d-a71efc4fb1ff/L2_R0005.wav,0.36,0.4,0.46,0.56,0.27,0.24,0.23,[ 1.9     1.9    -1.1307],[ 3.9     1.9    -3.1307],6e356720-39a8-4843-874d-a71efc4fb1ff/house.obj
6e356720-39a8-4843-874d-a71efc4fb1ff/L2_R0009.wav,0.32,0.32,0.46,0.57,0.28,0.24,0.23,[ 1.9     1.9    -1.1307],[ 1.9     1.9    -2.1307],6e356720-39a8-4843-874d-a71efc4fb1ff/house.obj
6e356720-39a8-4843-874d-a71efc4fb1ff/L2_R0010.wav,0.41,0.39,0.48,0.58,0.27,0.24,0.23,[ 1.9     1.9    -1.1307],[ 2.9     1.9    -2.1307],6e356720-39a8-4843-874d-a71efc4fb1ff/house.obj
6e356720-39a8-4843-874d-a71efc4fb1ff/L2_R0024.wav,0.39,0.53,0.73,0.83,0.79,0.21,0.21,[ 1.9     1.9    -1.1307],[1.9    1.9    0.8693],6e356720-39a8-4843-874d-a71efc4fb1ff/house.obj
6e356720-39a8-4843-874d-a71efc4fb1ff/L2_R0029.wav,0.41,0.53,0.72,0.78,0.79,0.2,0.2,[ 1.9     1.9    -1.1307],[1.9    1.9    1.8693],6e356720-39a8-4843-874d-a71efc4fb1ff/house.obj
